uni,society,timestamp,caption,url
ucl,uclpoker,2022-10-04T18:41:01.000Z,"Last but not least, let me introduce myself - Teodora, your social secretary! 

Course: Pharmacology, year 3
Favourite hand: KQs ♥️
Biggest strength: Not tilting after losing a 300bb pot with my K-high flush to an A-high flush 
Biggest weakness: Playing all of my hands aggressively despite starting every game off short-stacked 
Biggest tell: Playing with my necklace 
Catchphrase: “Let’s go to the Hippo after this” 
Unique trait: Being a regular sponsor of fl 3 @ the Hippo, hence my negative bankroll",https://www.instagram.com/p/CjTV4Thtyf4/
cambridge,justlovecambridge,2024-01-08T16:32:02.000Z,"Look forward to reading your application, have until the Friday 19th of January 

To Apply: 

https://docs.google.com/forms/d/e/1FAIpQLSfqdG6AgrUPbnSf9YuX-yT-nnyIDXnHAE0B6YZiwJu15ZXixA/viewform?pli=1&fbclid=PAAabtl51I9-L4F1dfzGyNV9KfCbIgebWp1PPUPZpo7e2Gy9Fw44mNFojBvQA_aem_ARomiOvTpuVXiOAREOe0Gz3B7lEO5fa7RA7FfHGl2M_2jzQMugjBl4-mlVmvP2wBCrE

More info on roles: 

https://drive.google.com/file/d/17Uty0K_4k5Tcy5KADZI5hbfml4EcTqBe/view",https://www.instagram.com/p/C12Jk-Roxnr/
ucl,ucljapancareers,2024-02-15T23:03:34.000Z,"【2月&3月 就活イベント@UCL🌟】

各イベントの詳細は、各投稿をご確認ください！

全てのイベントで、事前の参加応募があります。応募フォームはプロフィール欄のLinktreeよりアクセスしてください。セミナー・説明会も、選考会も、席に限りがあり、全大学の学生さんが対象になるので、お早目にご応募ください。

訂正: チームラボの説明会は22日（木）です。

追記: KPMG Japanの選考会にも、選考特典が追加されました。あずさ監査法人とKPMGコンサルティングへ応募される方は、ES提出スキップとなります✨

質問や、ご応募時のトラブル等がありましたら、ご気軽にご連絡ください！",https://www.instagram.com/p/C3Ysl36NjNk/
ucl,ucltabletennis,2023-12-04T15:46:00.000Z,"Project Active x Table Tennis Disability History Month Taster Session! 🌟🏓

As part of Disability History Month, we are running a free, taster session for students who identify as having a disability. Click the link in our linktree to reserve a position for FREE!🌱",https://www.instagram.com/p/C0b8fKmN6Hf/
cambridge,cambridgesailingteam,2024-02-09T16:34:17.000Z,"🌊⛵️ Anchoring sustainability at Cambridge Sailing! 🌿 

Proudly taking action with two key initiatives: 
1️⃣ Promote sustainable water bottles, saying NO to single-use plastics! We are undertaking action to clearly sign post refilling points at the club, and will encourage everybody at cam cup to use refillable bottles💧🚫 
2️⃣ Hoisting the flag for waste management, keeping our environment clean and healthy! We are organising more dinghy park cleans, and will encourage other members of Grafham Sailing Club to join us. We will also encourage everyone at Cam Cup to make use of the recycling bins and to clean up after themselves, with a beach clean up afterwards.☘️
#greenblueunichallenge",https://www.instagram.com/p/C3IjRb5trE9/
cambridge,1fortheworldcambridge,2023-05-03T10:16:26.000Z,"Publicity officer Connie on why the role suited her and what’s so great about OFTW in general! 🌏🌏

NEW COMMITTEE APPLICATION FORM IN OUR BIO !!!🤩",https://www.instagram.com/p/Crxv3QaITRO/
ucl,uclphss,2024-02-23T18:14:38.000Z,"Join us for a relaxing evening of doodling, origami and colouring in! 🎨 

All materials will be provided for free and you’re welcome to take home your craft, or leave it to decorate the common room. 🖼️ 

Sorry for the late notice! UCL’s room booking system is currently down this event will be run in the common room. 🥹

This also means places are extremely limited, please sign up in advance (link in bio), and let us know if you get a ticket but aren’t coming. 🩵

#populationhealth #studentsunionucl #uclsu #studentwellbeing #ucl #pophealth",https://www.instagram.com/p/C3sx4rdtvvR/
cambridge,cambridgekcsoc,2024-02-24T07:26:42.000Z,"KCSoc Cambridge eagerly presents to you....👀🎉

❤️How to Find True Love❤️

The world around us is driven by the desire for relationships and  exploring the vedic perspective on relationships can dramatically improve loving connections in our lives!💙💜

🎟 FREE ENTRY, FREE DINNER 🍽

👀 What: “How to Find True Love”
✍🏻 Where: Jesus College JCR
⏰ When: Sunday 25th February

👉*Sign up here: https://rb.gy/ijt438 👈*

Link in bio!
Can’t wait to see you there!",https://www.instagram.com/p/C3uMh8CMOEb/
cambridge,camaltproteins,2022-09-30T13:44:16.000Z,"We are thrilled to announce that our new website is live now! Visit us here: www.camaltproteins.com

Whether you are a student, researcher, entrepreneur, funder, policy maker or just curious about the field, this website is a landing page for everyone who wants to find out more about Alternative Protein-related events and opportunities in and around Cambridge. 

🌱🌍 😊",https://www.instagram.com/p/CjIgvPaqND8/
kcl,kclanatomysoc,2024-02-14T11:29:30.000Z,"We are very excited to announce our second speaker: Dr Alexander Rae. 

Dr Rae graduated from university of Sheffield with a bachelor of dental surgery and then went on to study medicine at King’s college London. He is currently an oral and maxillofacial clinical fellow. 👏🏽👏🏽

We are honoured to have him speak at our conference. He will be going through an introduction to OMFS, the application process and OMFS in an emergency setting. 🦷⚒️

We are looking forward to seeing you all very soon! 🤩🤩 

#studentconference #dentalstudent #medicalstudent #omfs #medicalconference",https://www.instagram.com/p/C3U4Xdit0sz/
cambridge,cutazzdancesoc,2024-01-06T14:32:07.000Z,"🌟LENT TERM CARD 2024🌟

We are so excited for everything we have planned this term! Please note the term will be less busy socials-wise, but this is due to the high density of show rehearsals! Please ensure you check your emails to keep up-to-date with rehearsal information!",https://www.instagram.com/p/C1wyQ5qoh4U/
ucl,uclcs2324,2023-11-04T13:20:00.000Z,"💕Touch Me 3.0 Singles Party💕

Are you tired of being single on 11/11? 😢 Do you want to find your true love or have fun with other singles? 😍 Then you don’t want to miss the Touch Me 3.0 Singles Party, presented by HD Life and the UAL Hong Kong Society, in collaboration with IC, KCL, UCL and LSE Chinese Society. 💕

Date: 9/11 23:00-5:00 
Venue: Ministry of Sound, 103 Gaunt Street, London SE1 6DP 
Price: Final Release: £30

This is the biggest and hottest singles night clubbing event of the year, featuring the most popular Chinese DJ in the UK, SWeiZ, who will rock the Ministry of Sound with his amazing mix of hip hop, R&B, pop and EDM. 🎵🎧🎚️

And to spice things up, you will get to choose from three different stickers to express your mood and intention: Don’t Touch Me, Touch Me or Kiss Me. 🤲🥳🥵

Tag your friends who need some love in their lives and follow us for more updates. 🙌

Table
For table reservations, contact Rachel Ngai on WhatsApp at +852 6768 7486☎️ or DM @rachel.ngaii 

🚨 Important Information: The ticket reservation deadline is November 8th at 6:00 PM. Please note that your tickets will be sent to the email address you provided on the day of the event.",https://www.instagram.com/p/CzOb7iSoQgh/
lse,lsesuabsoc,2023-09-26T19:31:03.000Z,"We're counting down the days until we can gather together again with friends, old and new, to celebrate the spirit of unity and community. 

Our meet and greet event is just around the corner, and we can't wait to share this special evening with all of you! It's a chance to connect, bond, and build lasting friendships within the London ABSoc community all whilst learning about the ways we're here to support you through your journey as a Muslim student.

We're excited to hear your stories and share our own, so stay tuned for updates, and mark your calendars 👀

🗓️ Friday 29th Sept
⏰ 6pm
📍 Room to be announced 

🎟️ Open to members and non-members",https://www.instagram.com/p/CxqrZEGrCYT/
kcl,kclturkishsociety,2024-02-07T17:17:11.000Z,"We are excited to announce that we will be hosting Mustafa Kureysi for the conference, researcher of Islamic History in Cyprus, on the title “Ottoman Conquest of Cyprus”. Please bear in mind that this event is open to everyone and we hope to see you all on Thursday! 

🏛️Venue: Bush House North East -1.01
🕒Time: 6 PM
📆Date: 15.02.2024

There is no need for a ticket, if you are interested you can just show up!",https://www.instagram.com/p/C3Del2GN0oF/
oxford,theoxstu,2024-02-13T10:20:31.000Z,"Olivia Allen shares some of her favourite lines from books, and what makes them so memorable.",https://www.instagram.com/p/C3SLrXYIvAm/
ucl,uclwomenscricket,2023-11-28T20:41:30.000Z,"❗️ Welfare Painting Social❗️

Show us your creative side and come join our painting social on Thursday 30th November from 6-9pm in Room 219, 26 Bedford Way, IOE. 

All painting equipment is provided including canvases, paints and brushes!",https://www.instagram.com/p/C0NBiJ6ox_l/
cambridge,cuks_cambridge,2024-02-03T23:29:11.000Z,"🍸Speed Friending & KPOPSOJU Night 💖

ABACUS, CUKS & AJS are collaborating to bring you a speed friending night! Meet new people over cocktails on the eve of Valentines (or Galentines..? 💘) and get ready for KPOPSOJU’s Valentine’s themed night 💝

🗓️Date: Tue 13 Feb
⏰Time: 7-10:30pm
📍Location: Novi
💳Price: £18 Members / £29.50 Non-Members
🔗Sign ups open TOMORROW — link in bio",https://www.instagram.com/p/C251_BoIgqx/
lse,lsesu_kes,2024-02-22T09:31:24.000Z,"Chinese / Lunar New Year Lantern Social

Come along for a fun creative social event to celebrate the Chinese / Luna New Year🧨 We’ll be making lanterns which you can take home with you! 

You will need to bring your own scissors for this event as we'll be unable to provide any for you.

Sign up via the Google form in our linktree! 

📍Location: CBG.1.09
🗓 Date: 26th February 
⏰️ Time: 5 - 7pm",https://www.instagram.com/p/C3pRNe0tB79/
oxford,altsicehockeyoxford,2023-10-01T07:32:37.000Z,"Next up, we have our Vice Equipment Officers: Sean, Joseph, Shin and Vanessa
These guys make sure everything’s set up and ready when you get to Alts and that it’s safely put away at the end of sessions🔧🏑🥅",https://www.instagram.com/p/Cx2RJiJI3Mj/
oxford,oxunigeologysociety,2024-01-30T15:15:14.000Z,"A brilliant alternative to fast fashion, bring along some old clothes and create your own stash! 

👚👗👕👖👔🖌🎨🖼

Note: Please bring along cotton based apparel you'd like to print on, it must be a pale colour as we use black ink. We have a limited amount (about 20) of vintage tie-dye t-shirts which will be first come first served. Recommended donation £3.",https://www.instagram.com/p/C2uqRvZI_JD/
cambridge,cu_joyluckclub,2023-10-13T07:48:08.000Z,Join us tomorrow for the first Mahjong night of the term! 6:30-9 at Newnham College Iris Cafe 🀄️ All levels welcome including those who have never played! See you there ☺️,https://www.instagram.com/p/CyVMdoXIdeO/
